,year,schoolId,schoolName,subject,tested,percentPassing,zipcode,district,foodInsecurityPercent,medianHouseValue,computerAccessPercentage
484,2024,78843,Milestones Charter School,Mathematics,98,69.0,85032,1,12.6,387900.0,96.03
485,2024,5544,Montessori Day Public Schools Chartered - Mountainside,English Language Arts,97,61.0,85020,1,12.6,400800.0,95.62
486,2024,5544,Montessori Day Public Schools Chartered - Mountainside,Mathematics,97,42.0,85020,1,12.6,400800.0,95.62
487,2024,5291,Jack L Kuban Elementary School,English Language Arts,247,17.0,85009,3,17.8,215300.0,94.75
488,2024,5291,Jack L Kuban Elementary School,Mathematics,248,15.0,85009,3,17.8,215300.0,94.75
489,2024,5292,William R Sullivan Elementary School,English Language Arts,363,17.0,85009,3,17.8,215300.0,94.75
490,2024,5292,William R Sullivan Elementary School,Mathematics,367,11.0,85009,3,17.8,215300.0,94.75
491,2024,117994,Phoenix Modern,English Language Arts,71,49.0,85012,1,12.6,701200.0,97.21
492,2024,117994,Phoenix Modern,English Language Arts,71,49.0,85012,3,17.8,701200.0,97.21
493,2024,117994,Phoenix Modern,Mathematics,74,29.0,85012,1,12.6,701200.0,97.21
494,2024,117994,Phoenix Modern,Mathematics,74,29.0,85012,3,17.8,701200.0,97.21
495,2024,78883,New World Educational Center,English Language Arts,138,33.0,85014,1,12.6,447500.0,94.3
496,2024,78883,New World Educational Center,English Language Arts,138,33.0,85014,3,17.8,447500.0,94.3
497,2024,78883,New World Educational Center,Mathematics,138,19.0,85014,1,12.6,447500.0,94.3
498,2024,78883,New World Educational Center,Mathematics,138,19.0,85014,3,17.8,447500.0,94.3
499,2024,91422,Great Hearts Academies - North Phoenix Prep,English Language Arts,430,69.0,85022,1,12.6,385900.0,96.75
500,2024,91422,Great Hearts Academies - North Phoenix Prep,Mathematics,437,55.0,85022,1,12.6,385900.0,96.75
501,2024,5278,Clarendon School,English Language Arts,379,33.0,85013,1,12.6,476200.0,96.09
502,2024,5278,Clarendon School,English Language Arts,379,33.0,85013,3,17.8,476200.0,96.09
503,2024,5278,Clarendon School,Mathematics,380,22.0,85013,1,12.6,476200.0,96.09
504,2024,5278,Clarendon School,Mathematics,380,22.0,85013,3,17.8,476200.0,96.09
505,2024,5279,Encanto School,English Language Arts,150,37.0,85013,1,12.6,476200.0,96.09
506,2024,5279,Encanto School,English Language Arts,150,37.0,85013,3,17.8,476200.0,96.09
507,2024,5279,Encanto School,Mathematics,153,38.0,85013,1,12.6,476200.0,96.09
508,2024,5279,Encanto School,Mathematics,153,38.0,85013,3,17.8,476200.0,96.09
509,2024,5280,Osborn Middle School,English Language Arts,439,30.0,85013,1,12.6,476200.0,96.09
510,2024,5280,Osborn Middle School,English Language Arts,439,30.0,85013,3,17.8,476200.0,96.09
511,2024,5280,Osborn Middle School,Mathematics,439,15.0,85013,1,12.6,476200.0,96.09
512,2024,5280,Osborn Middle School,Mathematics,439,15.0,85013,3,17.8,476200.0,96.09
513,2024,5281,Solano School,English Language Arts,186,9.0,85015,1,12.6,312600.0,94.07
514,2024,5281,Solano School,English Language Arts,186,9.0,85015,3,17.8,312600.0,94.07
515,2024,5281,Solano School,English Language Arts,186,9.0,85015,8,12.8,312600.0,94.07
516,2024,5282,Longview Elementary School,English Language Arts,247,19.0,85014,1,12.6,447500.0,94.3
517,2024,5282,Longview Elementary School,English Language Arts,247,19.0,85014,3,17.8,447500.0,94.3
518,2024,5282,Longview Elementary School,Mathematics,250,11.0,85014,1,12.6,447500.0,94.3
519,2024,5282,Longview Elementary School,Mathematics,250,11.0,85014,3,17.8,447500.0,94.3
520,2024,79579,Pan-American Charter School,English Language Arts,648,29.0,85017,3,17.8,242900.0,94.94
521,2024,79579,Pan-American Charter School,English Language Arts,648,29.0,85017,8,12.8,242900.0,94.94
522,2024,79579,Pan-American Charter School,Mathematics,654,12.0,85017,3,17.8,242900.0,94.94
523,2024,79579,Pan-American Charter School,Mathematics,654,12.0,85017,8,12.8,242900.0,94.94
524,2024,5074,Campo Bello Elementary School,English Language Arts,315,28.0,85032,1,12.6,387900.0,96.03
525,2024,5074,Campo Bello Elementary School,Mathematics,317,26.0,85032,1,12.6,387900.0,96.03
526,2024,5078,Eagle Ridge Elementary School,English Language Arts,210,35.0,85024,1,12.6,430400.0,98.4
527,2024,5078,Eagle Ridge Elementary School,English Language Arts,210,35.0,85024,8,12.8,430400.0,98.4
528,2024,5078,Eagle Ridge Elementary School,Mathematics,210,36.0,85024,1,12.6,430400.0,98.4
529,2024,5078,Eagle Ridge Elementary School,Mathematics,210,36.0,85024,8,12.8,430400.0,98.4
530,2024,5079,Hidden Hills Elementary School,English Language Arts,176,46.0,85022,1,12.6,385900.0,96.75
531,2024,5079,Hidden Hills Elementary School,Mathematics,176,44.0,85022,1,12.6,385900.0,96.75
532,2024,5080,Desert Cove Elementary School,English Language Arts,252,48.0,85028,1,12.6,583000.0,98.59
533,2024,5080,Desert Cove Elementary School,Mathematics,253,42.0,85028,1,12.6,583000.0,98.59
534,2024,5081,Quail Run Elementary School,English Language Arts,293,66.0,85050,1,12.6,564200.0,99.57
535,2024,5081,Quail Run Elementary School,Mathematics,295,61.0,85050,1,12.6,564200.0,99.57
536,2024,5082,Cactus View Elementary School,English Language Arts,282,32.0,85022,1,12.6,385900.0,96.75
537,2024,5082,Cactus View Elementary School,Mathematics,284,24.0,85022,1,12.6,385900.0,96.75
538,2024,5086,Indian Bend Elementary School,English Language Arts,299,23.0,85032,1,12.6,387900.0,96.03
539,2024,5086,Indian Bend Elementary School,Mathematics,300,25.0,85032,1,12.6,387900.0,96.03
540,2024,5087,Desert Trails Elementary School,English Language Arts,337,81.0,85050,1,12.6,564200.0,99.57
541,2024,5087,Desert Trails Elementary School,Mathematics,338,81.0,85050,1,12.6,564200.0,99.57
542,2024,5088,Whispering Wind Academy,English Language Arts,255,39.0,85032,1,12.6,387900.0,96.03
543,2024,5088,Whispering Wind Academy,Mathematics,255,31.0,85032,1,12.6,387900.0,96.03
544,2024,5089,Larkspur Elementary School,English Language Arts,170,23.0,85032,1,12.6,387900.0,96.03
545,2024,5089,Larkspur Elementary School,Mathematics,172,26.0,85032,1,12.6,387900.0,96.03
546,2024,5091,Boulder Creek Elementary School,English Language Arts,343,78.0,85024,1,12.6,430400.0,98.4
547,2024,5091,Boulder Creek Elementary School,English Language Arts,343,78.0,85024,8,12.8,430400.0,98.4
548,2024,5091,Boulder Creek Elementary School,Mathematics,343,78.0,85024,1,12.6,430400.0,98.4
549,2024,5091,Boulder Creek Elementary School,Mathematics,343,78.0,85024,8,12.8,430400.0,98.4
550,2024,5092,Mercury Mine Elementary School,English Language Arts,276,71.0,85028,1,12.6,583000.0,98.59
551,2024,5092,Mercury Mine Elementary School,Mathematics,277,64.0,85028,1,12.6,583000.0,98.59
552,2024,5093,Echo Mountain Primary School,English Language Arts,104,31.0,85022,1,12.6,385900.0,96.75
553,2024,5093,Echo Mountain Primary School,Mathematics,104,38.0,85022,1,12.6,385900.0,96.75
554,2024,5094,Palomino Primary School,English Language Arts,127,14.0,85032,1,12.6,387900.0,96.03
555,2024,5094,Palomino Primary School,Mathematics,127,28.0,85032,1,12.6,387900.0,96.03
556,2024,5100,Vista Verde Middle School,English Language Arts,399,22.0,85032,1,12.6,387900.0,96.03
557,2024,5100,Vista Verde Middle School,Mathematics,392,14.0,85032,1,12.6,387900.0,96.03
558,2024,5101,Greenway Middle School,English Language Arts,405,18.0,85032,1,12.6,387900.0,96.03
559,2024,5101,Greenway Middle School,Mathematics,413,12.0,85032,1,12.6,387900.0,96.03
560,2024,5102,Explorer Middle School,English Language Arts,627,59.0,85050,1,12.6,564200.0,99.57
561,2024,5102,Explorer Middle School,Mathematics,626,62.0,85050,1,12.6,564200.0,99.57
562,2024,5104,Shea Middle School,English Language Arts,479,35.0,85028,1,12.6,583000.0,98.59
563,2024,5104,Shea Middle School,Mathematics,476,21.0,85028,1,12.6,583000.0,98.59
564,2024,5105,Paradise Valley High School,English Language Arts,488,53.0,85032,1,12.6,387900.0,96.03
565,2024,5105,Paradise Valley High School,Mathematics,509,45.0,85032,1,12.6,387900.0,96.03
566,2024,5107,North Canyon High School,English Language Arts,383,27.0,85024,1,12.6,430400.0,98.4
567,2024,5107,North Canyon High School,English Language Arts,383,27.0,85024,8,12.8,430400.0,98.4
568,2024,5107,North Canyon High School,Mathematics,402,17.0,85024,1,12.6,430400.0,98.4
569,2024,5107,North Canyon High School,Mathematics,402,17.0,85024,8,12.8,430400.0,98.4
570,2024,5108,Shadow Mountain High School,English Language Arts,252,53.0,85028,1,12.6,583000.0,98.59
571,2024,5108,Shadow Mountain High School,Mathematics,255,41.0,85028,1,12.6,583000.0,98.59
572,2024,78920,Sunset Canyon School,English Language Arts,170,36.0,85050,1,12.6,564200.0,99.57
573,2024,78920,Sunset Canyon School,Mathematics,172,39.0,85050,1,12.6,564200.0,99.57
574,2024,79268,Pinnacle High School,English Language Arts,591,66.0,85050,1,12.6,564200.0,99.57
575,2024,79268,Pinnacle High School,Mathematics,594,63.0,85050,1,12.6,564200.0,99.57
576,2024,79729,Mountain Trail Middle School,English Language Arts,702,52.0,85024,1,12.6,430400.0,98.4
577,2024,79729,Mountain Trail Middle School,English Language Arts,702,52.0,85024,8,12.8,430400.0,98.4
578,2024,79729,Mountain Trail Middle School,Mathematics,701,47.0,85024,1,12.6,430400.0,98.4
579,2024,79729,Mountain Trail Middle School,Mathematics,701,47.0,85024,8,12.8,430400.0,98.4
580,2024,80055,Echo Mountain Intermediate School,English Language Arts,348,25.0,85022,1,12.6,385900.0,96.75
581,2024,80055,Echo Mountain Intermediate School,Mathematics,349,19.0,85022,1,12.6,385900.0,96.75
582,2024,81026,Palomino Intermediate School,English Language Arts,393,27.0,85032,1,12.6,387900.0,96.03
583,2024,81026,Palomino Intermediate School,Mathematics,396,18.0,85032,1,12.6,387900.0,96.03
584,2024,88406,Wildfire Elementary School,English Language Arts,275,74.0,85050,1,12.6,564200.0,99.57
585,2024,88406,Wildfire Elementary School,Mathematics,276,66.0,85050,1,12.6,564200.0,99.57
586,2024,90782,pvONLINE,English Language Arts,59,49.0,85032,1,12.6,387900.0,96.03
587,2024,90782,pvONLINE,Mathematics,60,26.0,85032,1,12.6,387900.0,96.03
588,2024,91754,Fireside Elementary School,English Language Arts,418,81.0,85050,1,12.6,564200.0,99.57
589,2024,91754,Fireside Elementary School,Mathematics,418,81.0,85050,1,12.6,564200.0,99.57
590,2024,92611,Sweetwater Community School,English Language Arts,100,16.0,85032,1,12.6,387900.0,96.03
591,2024,1001667,Sky Crossing Elementary School,English Language Arts,280,77.0,85050,1,12.6,564200.0,99.57
592,2024,1001667,Sky Crossing Elementary School,Mathematics,280,75.0,85050,1,12.6,564200.0,99.57
593,2024,79509,Imagine Cortez Park Elementary,English Language Arts,236,16.0,85051,3,17.8,288300.0,94.66
594,2024,79509,Imagine Cortez Park Elementary,English Language Arts,236,16.0,85051,8,12.8,288300.0,94.66
595,2024,79509,Imagine Cortez Park Elementary,Mathematics,241,14.0,85051,3,17.8,288300.0,94.66
596,2024,79509,Imagine Cortez Park Elementary,Mathematics,241,14.0,85051,8,12.8,288300.0,94.66
597,2024,5417,Pendergast Elementary School,English Language Arts,438,23.0,85037,3,17.8,290600.0,96.37
598,2024,5417,Pendergast Elementary School,Mathematics,442,19.0,85037,3,17.8,290600.0,96.37
599,2024,5418,Desert Horizon Elementary School,English Language Arts,479,15.0,85037,3,17.8,290600.0,96.37
600,2024,5418,Desert Horizon Elementary School,Mathematics,494,7.0,85037,3,17.8,290600.0,96.37
601,2024,5420,Villa De Paz Elementary School,English Language Arts,341,20.0,85037,3,17.8,290600.0,96.37
602,2024,5420,Villa De Paz Elementary School,Mathematics,342,10.0,85037,3,17.8,290600.0,96.37
603,2024,5423,Copper King Elementary,English Language Arts,497,31.0,85037,3,17.8,290600.0,96.37
604,2024,5423,Copper King Elementary,Mathematics,500,24.0,85037,3,17.8,290600.0,96.37
605,2024,80417,Westwind Elementary School,English Language Arts,673,32.0,85037,3,17.8,290600.0,96.37
606,2024,80417,Westwind Elementary School,Mathematics,677,26.0,85037,3,17.8,290600.0,96.37
607,2024,80419,Amberlea Elementary School,English Language Arts,352,15.0,85037,3,17.8,290600.0,96.37
608,2024,80419,Amberlea Elementary School,Mathematics,363,6.0,85037,3,17.8,290600.0,96.37
609,2024,5195,Mary Mcleod Bethune School,English Language Arts,244,14.0,85007,3,17.8,447000.0,91.14
610,2024,5195,Mary Mcleod Bethune School,Mathematics,253,9.0,85007,3,17.8,447000.0,91.14
611,2024,5196,Capitol Elementary School,English Language Arts,256,24.0,85007,3,17.8,447000.0,91.14
612,2024,5196,Capitol Elementary School,Mathematics,256,15.0,85007,3,17.8,447000.0,91.14
613,2024,5197,Paul Dunbar Lawrence School,English Language Arts,75,31.0,85007,3,17.8,447000.0,91.14
614,2024,5197,Paul Dunbar Lawrence School,Mathematics,75,22.0,85007,3,17.8,447000.0,91.14
615,2024,5198,Thomas A Edison School,English Language Arts,325,14.0,85006,3,17.8,376600.0,92.59
616,2024,5198,Thomas A Edison School,Mathematics,335,13.0,85006,3,17.8,376600.0,92.59
617,2024,5199,Ralph Waldo Emerson Elementary School,English Language Arts,180,23.0,85006,3,17.8,376600.0,92.59
618,2024,5199,Ralph Waldo Emerson Elementary School,Mathematics,185,10.0,85006,3,17.8,376600.0,92.59
619,2024,5200,Garfield School,English Language Arts,275,15.0,85006,3,17.8,376600.0,92.59
620,2024,5200,Garfield School,Mathematics,275,13.0,85006,3,17.8,376600.0,92.59
621,2024,5201,Magnet Traditional School,English Language Arts,254,51.0,85009,3,17.8,215300.0,94.75
622,2024,5201,Magnet Traditional School,Mathematics,256,44.0,85009,3,17.8,215300.0,94.75
623,2024,5203,Maie Bartlett Heard School,English Language Arts,298,19.0,85015,1,12.6,312600.0,94.07
624,2024,5203,Maie Bartlett Heard School,English Language Arts,298,19.0,85015,3,17.8,312600.0,94.07
625,2024,5203,Maie Bartlett Heard School,English Language Arts,298,19.0,85015,8,12.8,312600.0,94.07
626,2024,5203,Maie Bartlett Heard School,Mathematics,303,8.0,85015,1,12.6,312600.0,94.07
627,2024,5203,Maie Bartlett Heard School,Mathematics,303,8.0,85015,3,17.8,312600.0,94.07
628,2024,5203,Maie Bartlett Heard School,Mathematics,303,8.0,85015,8,12.8,312600.0,94.07
629,2024,5204,Silvestre S Herrera School,English Language Arts,267,27.0,85034,3,17.8,397400.0,95.22
630,2024,5204,Silvestre S Herrera School,English Language Arts,267,27.0,85034,4,14.1,397400.0,95.22
631,2024,5204,Silvestre S Herrera School,Mathematics,274,19.0,85034,3,17.8,397400.0,95.22
632,2024,5204,Silvestre S Herrera School,Mathematics,274,19.0,85034,4,14.1,397400.0,95.22
633,2024,5205,Kenilworth Elementary School,English Language Arts,317,33.0,85003,3,17.8,577700.0,87.21
634,2024,5205,Kenilworth Elementary School,Mathematics,317,21.0,85003,3,17.8,577700.0,87.21
635,2024,5206,Lowell Elementary School,English Language Arts,199,12.0,85003,3,17.8,577700.0,87.21
636,2024,5206,Lowell Elementary School,Mathematics,202,8.0,85003,3,17.8,577700.0,87.21
637,2024,5209,Whittier Elementary School,English Language Arts,246,21.0,85006,3,17.8,376600.0,92.59
638,2024,5209,Whittier Elementary School,Mathematics,247,11.0,85006,3,17.8,376600.0,92.59
639,2024,79616,Augustus H. Shaw Montessori,English Language Arts,184,72.0,85006,3,17.8,376600.0,92.59
640,2024,79616,Augustus H. Shaw Montessori,Mathematics,184,58.0,85006,3,17.8,376600.0,92.59
641,2024,292305,Phoenix International Academy,English Language Arts,119,66.0,85040,3,17.8,294800.0,92.34
642,2024,292305,Phoenix International Academy,Mathematics,119,43.0,85040,3,17.8,294800.0,92.34
643,2024,5436,Alhambra High School,English Language Arts,430,9.0,85019,3,17.8,255700.0,91.91
644,2024,5436,Alhambra High School,English Language Arts,430,9.0,85019,8,12.8,255700.0,91.91
645,2024,5436,Alhambra High School,Mathematics,468,7.0,85019,3,17.8,255700.0,91.91
646,2024,5436,Alhambra High School,Mathematics,468,7.0,85019,8,12.8,255700.0,91.91
647,2024,5437,Trevor Browne High School,English Language Arts,586,15.0,85033,3,17.8,245900.0,96.74
648,2024,5437,Trevor Browne High School,Mathematics,622,11.0,85033,3,17.8,245900.0,96.74
649,2024,5438,Camelback High School,English Language Arts,463,18.0,85016,1,12.6,508400.0,96.92
650,2024,5438,Camelback High School,English Language Arts,463,18.0,85016,3,17.8,508400.0,96.92
651,2024,5438,Camelback High School,Mathematics,482,10.0,85016,1,12.6,508400.0,96.92
652,2024,5438,Camelback High School,Mathematics,482,10.0,85016,3,17.8,508400.0,96.92
653,2024,5439,Central High School,English Language Arts,397,15.0,85012,1,12.6,701200.0,97.21
654,2024,5439,Central High School,English Language Arts,397,15.0,85012,3,17.8,701200.0,97.21
655,2024,5439,Central High School,Mathematics,416,9.0,85012,1,12.6,701200.0,97.21
656,2024,5439,Central High School,Mathematics,416,9.0,85012,3,17.8,701200.0,97.21
657,2024,5440,Carl Hayden High School,English Language Arts,433,12.0,85009,3,17.8,215300.0,94.75
658,2024,5440,Carl Hayden High School,Mathematics,467,7.0,85009,3,17.8,215300.0,94.75
659,2024,5441,Maryvale High School,English Language Arts,545,15.0,85033,3,17.8,245900.0,96.74
660,2024,5441,Maryvale High School,Mathematics,570,8.0,85033,3,17.8,245900.0,96.74
661,2024,5442,North High School,English Language Arts,388,18.0,85014,1,12.6,447500.0,94.3
662,2024,5442,North High School,English Language Arts,388,18.0,85014,3,17.8,447500.0,94.3
663,2024,5442,North High School,Mathematics,412,11.0,85014,1,12.6,447500.0,94.3
664,2024,5442,North High School,Mathematics,412,11.0,85014,3,17.8,447500.0,94.3
665,2024,5443,South Mountain High School,English Language Arts,411,12.0,85040,3,17.8,294800.0,92.34
666,2024,5443,South Mountain High School,Mathematics,423,7.0,85040,3,17.8,294800.0,92.34
667,2024,6248,Metro Tech High School,English Language Arts,509,28.0,85015,1,12.6,312600.0,94.07
668,2024,6248,Metro Tech High School,English Language Arts,509,28.0,85015,3,17.8,312600.0,94.07
669,2024,6248,Metro Tech High School,English Language Arts,509,28.0,85015,8,12.8,312600.0,94.07
670,2024,6248,Metro Tech High School,Mathematics,519,20.0,85015,1,12.6,312600.0,94.07
671,2024,6248,Metro Tech High School,Mathematics,519,20.0,85015,3,17.8,312600.0,94.07
672,2024,6248,Metro Tech High School,Mathematics,519,20.0,85015,8,12.8,312600.0,94.07
673,2024,88407,Phoenix Union Bioscience High School,English Language Arts,90,82.0,85004,3,17.8,365500.0,98.27
674,2024,88407,Phoenix Union Bioscience High School,Mathematics,90,75.0,85004,3,17.8,365500.0,98.27
675,2024,89778,Franklin Police and Fire High School,English Language Arts,57,37.0,85007,3,17.8,447000.0,91.14
676,2024,89778,Franklin Police and Fire High School,Mathematics,57,26.0,85007,3,17.8,447000.0,91.14
677,2024,128903,Phoenix Union-Wilson College Preparatory,English Language Arts,47,27.0,85008,1,12.6,323600.0,95.95
678,2024,128903,Phoenix Union-Wilson College Preparatory,English Language Arts,47,27.0,85008,3,17.8,323600.0,95.95
679,2024,128903,Phoenix Union-Wilson College Preparatory,English Language Arts,47,27.0,85008,4,14.1,323600.0,95.95
680,2024,128903,Phoenix Union-Wilson College Preparatory,Mathematics,48,23.0,85008,1,12.6,323600.0,95.95
681,2024,128903,Phoenix Union-Wilson College Preparatory,Mathematics,48,23.0,85008,3,17.8,323600.0,95.95
682,2024,128903,Phoenix Union-Wilson College Preparatory,Mathematics,48,23.0,85008,4,14.1,323600.0,95.95
683,2024,221992,Phoenix Coding Academy,English Language Arts,50,58.0,85012,1,12.6,701200.0,97.21
684,2024,221992,Phoenix Coding Academy,English Language Arts,50,58.0,85012,3,17.8,701200.0,97.21
685,2024,221992,Phoenix Coding Academy,Mathematics,50,44.0,85012,1,12.6,701200.0,97.21
686,2024,221992,Phoenix Coding Academy,Mathematics,50,44.0,85012,3,17.8,701200.0,97.21
687,2024,875776,Phoenix Digital Academy,English Language Arts,253,11.0,85019,3,17.8,255700.0,91.91
688,2024,875776,Phoenix Digital Academy,English Language Arts,253,11.0,85019,8,12.8,255700.0,91.91
689,2024,875776,Phoenix Digital Academy,Mathematics,256,5.0,85019,3,17.8,255700.0,91.91
690,2024,875776,Phoenix Digital Academy,Mathematics,256,5.0,85019,8,12.8,255700.0,91.91
691,2024,90141,Pioneer Preparatory - A Challenge Foundation,English Language Arts,225,15.0,85033,3,17.8,245900.0,96.74
692,2024,90141,Pioneer Preparatory - A Challenge Foundation,Mathematics,229,11.0,85033,3,17.8,245900.0,96.74
693,2024,5515,Pioneer Technology & Arts Academy of Arizona,English Language Arts,318,17.0,85040,3,17.8,294800.0,92.34
694,2024,5515,Pioneer Technology & Arts Academy of Arizona,Mathematics,320,10.0,85040,3,17.8,294800.0,92.34
695,2024,91318,Reid Traditional Schools' Painted Rock Academy,English Language Arts,267,66.0,85023,1,12.6,359200.0,97.22
696,2024,91318,Reid Traditional Schools' Painted Rock Academy,English Language Arts,267,66.0,85023,8,12.8,359200.0,97.22
697,2024,91318,Reid Traditional Schools' Painted Rock Academy,Mathematics,268,56.0,85023,1,12.6,359200.0,97.22
698,2024,91318,Reid Traditional Schools' Painted Rock Academy,Mathematics,268,56.0,85023,8,12.8,359200.0,97.22
699,2024,5471,Reid Traditional Schools' Valley Academy,English Language Arts,420,83.0,85027,1,12.6,316100.0,95.3
700,2024,5471,Reid Traditional Schools' Valley Academy,English Language Arts,420,83.0,85027,8,12.8,316100.0,95.3
701,2024,5471,Reid Traditional Schools' Valley Academy,Mathematics,421,78.0,85027,1,12.6,316100.0,95.3
702,2024,5471,Reid Traditional Schools' Valley Academy,Mathematics,421,78.0,85027,8,12.8,316100.0,95.3
703,2024,5467,"Ridgeline Academy, Inc.",English Language Arts,580,63.0,85085,8,12.8,589000.0,98.13
704,2024,5467,"Ridgeline Academy, Inc.",Mathematics,579,49.0,85085,8,12.8,589000.0,98.13
705,2024,5210,Riverside Traditional School,English Language Arts,184,29.0,85043,3,17.8,288900.0,95.66
706,2024,5210,Riverside Traditional School,Mathematics,185,23.0,85043,3,17.8,288900.0,95.66
707,2024,84660,Kings Ridge School,English Language Arts,374,17.0,85043,3,17.8,288900.0,95.66
708,2024,84660,Kings Ridge School,Mathematics,374,10.0,85043,3,17.8,288900.0,95.66
709,2024,92961,Maricopa Institute of Technology (MIT),English Language Arts,56,63.0,85043,3,17.8,288900.0,95.66
710,2024,92961,Maricopa Institute of Technology (MIT),Mathematics,56,29.0,85043,3,17.8,288900.0,95.66
711,2024,5363,Cesar E Chavez Community School,English Language Arts,273,14.0,85040,3,17.8,294800.0,92.34
712,2024,5363,Cesar E Chavez Community School,Mathematics,274,6.0,85040,3,17.8,294800.0,92.34
713,2024,5364,Percy L Julian School,English Language Arts,260,16.0,85040,3,17.8,294800.0,92.34
714,2024,5364,Percy L Julian School,Mathematics,260,12.0,85040,3,17.8,294800.0,92.34
715,2024,5365,Sunland Elementary School,English Language Arts,389,18.0,85041,3,17.8,310100.0,96.59
716,2024,5365,Sunland Elementary School,Mathematics,392,18.0,85041,3,17.8,310100.0,96.59
717,2024,5367,Valley View School,English Language Arts,379,27.0,85041,3,17.8,310100.0,96.59
718,2024,5367,Valley View School,Mathematics,381,18.0,85041,3,17.8,310100.0,96.59
719,2024,5368,C J Jorgensen School,English Language Arts,199,11.0,85041,3,17.8,310100.0,96.59
720,2024,5368,C J Jorgensen School,Mathematics,201,7.0,85041,3,17.8,310100.0,96.59
721,2024,5370,Irene Lopez School,English Language Arts,318,23.0,85040,3,17.8,294800.0,92.34
722,2024,5370,Irene Lopez School,Mathematics,326,16.0,85040,3,17.8,294800.0,92.34
723,2024,5371,Martin Luther King Early Childhood Center,English Language Arts,51,22.0,85040,3,17.8,294800.0,92.34
724,2024,5372,T G Barr School,English Language Arts,252,15.0,85042,3,17.8,353400.0,95.53
725,2024,5372,T G Barr School,English Language Arts,252,15.0,85042,4,14.1,353400.0,95.53
726,2024,5372,T G Barr School,Mathematics,252,18.0,85042,3,17.8,353400.0,95.53
727,2024,5372,T G Barr School,Mathematics,252,18.0,85042,4,14.1,353400.0,95.53
728,2024,5373,V H Lassen Elementary School,English Language Arts,201,23.0,85041,3,17.8,310100.0,96.59
729,2024,5373,V H Lassen Elementary School,Mathematics,203,9.0,85041,3,17.8,310100.0,96.59
730,2024,5374,John F Kennedy Elementary School,English Language Arts,101,18.0,85042,3,17.8,353400.0,95.53
731,2024,5374,John F Kennedy Elementary School,English Language Arts,101,18.0,85042,4,14.1,353400.0,95.53
732,2024,5374,John F Kennedy Elementary School,Mathematics,102,18.0,85042,3,17.8,353400.0,95.53
733,2024,5374,John F Kennedy Elementary School,Mathematics,102,18.0,85042,4,14.1,353400.0,95.53
734,2024,5376,C O Greenfield School,English Language Arts,465,18.0,85042,3,17.8,353400.0,95.53
735,2024,5376,C O Greenfield School,English Language Arts,465,18.0,85042,4,14.1,353400.0,95.53
736,2024,5376,C O Greenfield School,Mathematics,467,11.0,85042,3,17.8,353400.0,95.53
737,2024,5376,C O Greenfield School,Mathematics,467,11.0,85042,4,14.1,353400.0,95.53
738,2024,5377,Ignacio Conchos School,English Language Arts,234,17.0,85041,3,17.8,310100.0,96.59
739,2024,5377,Ignacio Conchos School,Mathematics,238,9.0,85041,3,17.8,310100.0,96.59
740,2024,5378,John R Davis School,English Language Arts,224,23.0,85041,3,17.8,310100.0,96.59
741,2024,5378,John R Davis School,Mathematics,229,8.0,85041,3,17.8,310100.0,96.59
742,2024,5379,Maxine O Bush Elementary School,English Language Arts,186,15.0,85042,3,17.8,353400.0,95.53
743,2024,5379,Maxine O Bush Elementary School,English Language Arts,186,15.0,85042,4,14.1,353400.0,95.53
744,2024,5379,Maxine O Bush Elementary School,Mathematics,187,10.0,85042,3,17.8,353400.0,95.53
745,2024,5379,Maxine O Bush Elementary School,Mathematics,187,10.0,85042,4,14.1,353400.0,95.53
746,2024,5380,Southwest Elementary School,English Language Arts,335,19.0,85041,3,17.8,310100.0,96.59
747,2024,5380,Southwest Elementary School,Mathematics,343,10.0,85041,3,17.8,310100.0,96.59
748,2024,79012,Cloves C Campbell Sr Elementary School,English Language Arts,252,39.0,85042,3,17.8,353400.0,95.53
749,2024,79012,Cloves C Campbell Sr Elementary School,English Language Arts,252,39.0,85042,4,14.1,353400.0,95.53
750,2024,79012,Cloves C Campbell Sr Elementary School,Mathematics,251,31.0,85042,3,17.8,353400.0,95.53
751,2024,79012,Cloves C Campbell Sr Elementary School,Mathematics,251,31.0,85042,4,14.1,353400.0,95.53
752,2024,79013,Ed & Verma Pastor Elementary School,English Language Arts,344,18.0,85041,3,17.8,310100.0,96.59
753,2024,87883,Bernard Black Elementary School,English Language Arts,389,21.0,85041,3,17.8,310100.0,96.59
754,2024,87883,Bernard Black Elementary School,Mathematics,398,12.0,85041,3,17.8,310100.0,96.59
755,2024,89415,Sage Academy,English Language Arts,48,33.0,85021,1,12.6,433000.0,95.91
756,2024,89415,Sage Academy,English Language Arts,48,33.0,85021,8,12.8,433000.0,95.91
757,2024,1000380,Scholars Academy Sunnyslope,English Language Arts,134,25.0,85022,1,12.6,385900.0,96.75
758,2024,1000380,Scholars Academy Sunnyslope,Mathematics,136,22.0,85022,1,12.6,385900.0,96.75
759,2024,5044,Tavan Elementary School,English Language Arts,280,52.0,85018,1,12.6,805800.0,95.75
760,2024,5044,Tavan Elementary School,English Language Arts,280,52.0,85018,3,17.8,805800.0,95.75
761,2024,5044,Tavan Elementary School,Mathematics,283,50.0,85018,1,12.6,805800.0,95.75
762,2024,5044,Tavan Elementary School,Mathematics,283,50.0,85018,3,17.8,805800.0,95.75
